うまい,2018-06-12 22:05:30
もうはじまってるのかｗ,2018-06-12 22:05:30
うめええ,2018-06-12 22:05:30
あ,2018-06-12 22:05:31
ネタバレすると０－３,2018-06-12 22:05:31
はやくPK与えろ,2018-06-12 22:05:31
いいねー,2018-06-12 22:05:31
うまし,2018-06-12 22:05:31
もう弱い,2018-06-12 22:05:31
ｗ,2018-06-12 22:05:36
あぶね,2018-06-12 22:05:36
,2018-06-12 22:05:36
パラグアイ弱いけどそれ以上に弱い日本,2018-06-12 22:05:36
え,2018-06-12 22:05:36
川島ｗｗｗ,2018-06-12 22:05:36
ああ,2018-06-12 22:05:36
にいっぽー代表,2018-06-12 22:05:37
もうやばいｗｗ,2018-06-12 22:05:37
おい,2018-06-12 22:05:37
いけえええええええええええええええええ,2018-06-12 22:05:40
パラグアイ頑張れ,2018-06-12 22:05:40
うまいわ,2018-06-12 22:05:40
いいなぁ、そういう攻撃したいなぁ,2018-06-12 22:05:40
あぶないｗｗｗ,2018-06-12 22:05:40
おわってないぞ,2018-06-12 22:05:41
スーパーサイヤ人は？,2018-06-12 22:05:41
負けたわ,2018-06-12 22:05:41
すごいじゃんにわかしかいないじゃん,2018-06-12 22:05:41
おｃ,2018-06-12 22:05:41
なんであいつフリーにするんだ,2018-06-12 22:05:44
もうザコイｗｗｗ,2018-06-12 22:05:45
おいおい,2018-06-12 22:05:45
はやいな,2018-06-12 22:05:45
ボロ負けしろ,2018-06-12 22:05:45
キーパーこわいわ,2018-06-12 22:05:46
カウンター,2018-06-12 22:05:46
お,2018-06-12 22:05:46
もう失点しそうな雰囲気ｗ,2018-06-12 22:05:46
あーもうつよい,2018-06-12 22:05:47
川島やぞ,2018-06-12 22:05:51
メンバーは今日の方がよさそう,2018-06-12 22:05:51
鹿島ってるな,2018-06-12 22:05:51
いいで,2018-06-12 22:05:51
お,2018-06-12 22:05:51
おｋ,2018-06-12 22:05:51
うどん,2018-06-12 22:05:51
上がらない,2018-06-12 22:05:51
おっそ,2018-06-12 22:05:52
うまい,2018-06-12 22:05:52
いい,2018-06-12 22:05:55
いいじゃん,2018-06-12 22:05:55
お,2018-06-12 22:05:55
前半０分で失点するところだったぜ,2018-06-12 22:05:55
お,2018-06-12 22:05:55
お,2018-06-12 22:05:55
いけ,2018-06-12 22:05:55
川島ギャグキャラすぎるww,2018-06-12 22:05:55
まえまえ,2018-06-12 22:05:56
前線がおせー,2018-06-12 22:05:57
え,2018-06-12 22:06:00
んー戻りが速い,2018-06-12 22:06:00
>>1 9508 チヨン氏 ね,2018-06-12 22:06:00
いいじゃん,2018-06-12 22:06:00
いいよ,2018-06-12 22:06:00
乾ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!,2018-06-12 22:06:00
おい,2018-06-12 22:06:01
え,2018-06-12 22:06:01
おおお,2018-06-12 22:06:02
おｋ,2018-06-12 22:06:02
JAXA,2018-06-12 22:06:07
ええ,2018-06-12 22:06:07
乾絶対打つよね,2018-06-12 22:06:07
宇宙,2018-06-12 22:06:07
ｋｓ,2018-06-12 22:06:07
山口メンバ０,2018-06-12 22:06:07
宇宙へ,2018-06-12 22:06:07
調子こくなｗｗｗｗｗｗｗｗｗｗｗｗｗ,2018-06-12 22:06:07
蛍砲,2018-06-12 22:06:07
宇宙,2018-06-12 22:06:07
今日Bチームでしょ,2018-06-12 22:06:11
おっしいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいい！！！！,2018-06-12 22:06:11
山口いらねー,2018-06-12 22:06:11
宇宙,2018-06-12 22:06:11
アホが山口,2018-06-12 22:06:12
HSB,2018-06-12 22:06:12
まあもう打っていけ,2018-06-12 22:06:12
見飽きたわｗ,2018-06-12 22:06:12
下手くそｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,2018-06-12 22:06:12
ｗｗｗｗｗｗｗｗｗｗ,2018-06-12 22:06:12
宇宙企画,2018-06-12 22:06:16
キャプテンが一番下手,2018-06-12 22:06:16
ゴリラｗ,2018-06-12 22:06:16
キャンチョメ,2018-06-12 22:06:16
ととのえろ,2018-06-12 22:06:16
金髪ｗ,2018-06-12 22:06:17
長友ｗｗ,2018-06-12 22:06:17
誰だあの金髪,2018-06-12 22:06:17
なにこれ？,2018-06-12 22:06:17
長友w,2018-06-12 22:06:17
録画か,2018-06-12 22:06:21
野球やれよ,2018-06-12 22:06:21
はやさはいいけど結局最後か,2018-06-12 22:06:21
金髪がいた,2018-06-12 22:06:21
こっちの方がスタメンだな,2018-06-12 22:06:21
下手にキャッチされたらカウンターやからな,2018-06-12 22:06:21
この前より良い,2018-06-12 22:06:22
長友wwwwwwww,2018-06-12 22:06:22
よくねーよ　枠とばせや,2018-06-12 22:06:22
なんで枠いかないの？,2018-06-12 22:06:22
Jリーグでも通用してない定期,2018-06-12 22:06:26
乾と中島同じタイプ,2018-06-12 22:06:26
おーにっぽーの幼女バージョン,2018-06-12 22:06:27
サイドバック遠藤か,2018-06-12 22:06:27
東口か,2018-06-12 22:06:27
カウンターになるよりまし,2018-06-12 22:06:27
これいいな,2018-06-12 22:06:27
遠藤,2018-06-12 22:06:27
猿がいた,2018-06-12 22:06:27
まんさん？！,2018-06-12 22:06:27
やっぱ本田がおるから攻めがおそなるんやな,2018-06-12 22:06:30
キャンチョメ長友,2018-06-12 22:06:30
メインを下げた言い訳試合,2018-06-12 22:06:31
本田というブレーキがいないし,2018-06-12 22:06:31
右遠藤かよ,2018-06-12 22:06:31
金髪がいねえｗ,2018-06-12 22:06:32
枠に蹴ったらダメなルールか？,2018-06-12 22:06:32
川口東口,2018-06-12 22:06:32
DF鹿島やん,2018-06-12 22:06:32
香川シンプルいけー,2018-06-12 22:06:32
こっちのがよさそう,2018-06-12 22:06:36
キャンチョメｗｗｗｗｗくっそふいたｗｗｗｗｗｗｗｗｗｗｗ,2018-06-12 22:06:36
DFｗｗｗｗｗｗ,2018-06-12 22:06:36
キャンチョメどこ,2018-06-12 22:06:36
井手口ｗｗｗｗｗｗｗ,2018-06-12 22:06:37
２軍の方が強い,2018-06-12 22:06:37
すでに前よりいい,2018-06-12 22:06:37
こっちの方がありか,2018-06-12 22:06:37
ガラガラｗｗｗ,2018-06-12 22:06:37
香川以外がこれでいい,2018-06-12 22:06:37
金髪似合わないな,2018-06-12 22:06:42
結局４なんやね,2018-06-12 22:06:42
ほかに北口西口南口さんがいるんｄすかね？？？,2018-06-12 22:06:42
2ぐん‥,2018-06-12 22:06:42
このメンバーでいけ定期,2018-06-12 22:06:42
,2018-06-12 22:06:42
こっちの方がマシ,2018-06-12 22:06:42
舐めプしてるw,2018-06-12 22:06:42
こっちがうまく行った方がいいだろ,2018-06-12 22:06:42
今日ムトウが決めるよ,2018-06-12 22:06:42
ウサイン・ボルトのほうが上手いわ,2018-06-12 22:06:46
あぶね,2018-06-12 22:06:46
何だ２軍で休ませる作戦か,2018-06-12 22:06:46
そこ,2018-06-12 22:06:46
川島w,2018-06-12 22:06:46
蛍がキャプテンなのか,2018-06-12 22:06:46
メンバーだけ見ればGJ,2018-06-12 22:06:46
ああああ,2018-06-12 22:06:47
ウィーン合唱団きてるの？,2018-06-12 22:06:47
あぶ,2018-06-12 22:06:47
キ　ャ　ン　チ　ョ　メ　長　友,2018-06-12 22:06:50
あ,2018-06-12 22:06:50
後ろにしかパスしないホンダいらない,2018-06-12 22:06:51
武藤いいよ,2018-06-12 22:06:51
は,2018-06-12 22:06:51
川島ｗｗｗｗ,2018-06-12 22:06:51
このメンバーいいな,2018-06-12 22:06:52
岡崎武藤同時って初？,2018-06-12 22:06:52
舐めプしてる,2018-06-12 22:06:52
高徳なんでいんだよ,2018-06-12 22:06:52
内田ジャパン,2018-06-12 22:06:56
え,2018-06-12 22:06:56
直前で総取っ替えってなんだ？,2018-06-12 22:06:56
中村第3GKか,2018-06-12 22:06:56
お試しメンバー,2018-06-12 22:06:57
下手かよ,2018-06-12 22:06:57
おう,2018-06-12 22:06:57
猿,2018-06-12 22:06:57
右が岡崎じゃねえ？,2018-06-12 22:06:57
SAB,2018-06-12 22:06:58
遠藤がSBって無能すぎるだろｗｗ,2018-06-12 22:07:01
ごっそり,2018-06-12 22:07:01
１.５軍やな,2018-06-12 22:07:01
川島遊びすぎ,2018-06-12 22:07:01
サブ1軍,2018-06-12 22:07:02
川島おけ,2018-06-12 22:07:02
ガンバww,2018-06-12 22:07:02
このメンバーがベストやろ,2018-06-12 22:07:02
大島ｗ,2018-06-12 22:07:02
川島やめろや,2018-06-12 22:07:02
え？,2018-06-12 22:07:07
中村航輔が一番うまくね？,2018-06-12 22:07:07
ゴリは当確だろ,2018-06-12 22:07:07
サブ年寄りしかいねぇな,2018-06-12 22:07:07
ピッチｗ,2018-06-12 22:07:07
大島ｗ,2018-06-12 22:07:07
世代交代失敗だろ,2018-06-12 22:07:07
ベンチ,2018-06-12 22:07:08
ホンダwww,2018-06-12 22:07:08
なんで2軍なのバカなの？,2018-06-12 22:07:08
山口はやめとけって,2018-06-12 22:07:11
武藤右か,2018-06-12 22:07:11
サブの方が動きいいなｗ,2018-06-12 22:07:11
普通の状態じゃないし,2018-06-12 22:07:12
キモイの写すなよ,2018-06-12 22:07:12
ケイスケホンダ,2018-06-12 22:07:12
チラチラ映るベンチの選手ｗ,2018-06-12 22:07:12
せやろか,2018-06-12 22:07:12
ｗｗｗｗ,2018-06-12 22:07:13
これは期待できる布陣だ,2018-06-12 22:07:13
おこ？,2018-06-12 22:07:16
無能,2018-06-12 22:07:17
1topできる選手いないのに1topにする意味,2018-06-12 22:07:17
無能,2018-06-12 22:07:17
強化試合でサブ祭り,2018-06-12 22:07:17
,2018-06-12 22:07:18
大島わらってるでｗｗ,2018-06-12 22:07:18
狙いなどない,2018-06-12 22:07:18
無能おじさん,2018-06-12 22:07:18
５日後に試合なんだから当たり前だろ,2018-06-12 22:07:18
大島やるな,2018-06-12 22:07:22
ねらいなさそう,2018-06-12 22:07:22
【悲報】パラグアイさん、ガチで来てる,2018-06-12 22:07:22
お手上げJAPAN,2018-06-12 22:07:22
にしのん,2018-06-12 22:07:22
客席がらっがら,2018-06-12 22:07:22
協会の犬,2018-06-12 22:07:23
無能,2018-06-12 22:07:23
ｗ,2018-06-12 22:07:23
ｗｗｗｗ,2018-06-12 22:07:23
これガス抜きメンバーだぞ？,2018-06-12 22:07:27
一億円,2018-06-12 22:07:27
本番想定したメンバーじゃねぇの？,2018-06-12 22:07:27
ｗｗｗｗｗｗｗｗｗ,2018-06-12 22:07:27
ゴリラ,2018-06-12 22:07:27
２４だ,2018-06-12 22:07:27
なんやその髪は,2018-06-12 22:07:28
キャンチョメｗｗｗｗｗｗ,2018-06-12 22:07:28
すーぱーさいやじん,2018-06-12 22:07:28
顔w,2018-06-12 22:07:28
やっぱ武藤プレスがいいわ,2018-06-12 22:07:32
アキラ0％ｗｗｗ,2018-06-12 22:07:32
髪だっさ,2018-06-12 22:07:32
極端やな,2018-06-12 22:07:32
本田二人いる？,2018-06-12 22:07:32
べんちお通夜やん,2018-06-12 22:07:33
長友？,2018-06-12 22:07:33
トライ,2018-06-12 22:07:33
サイヤ人出番なしｗｗｗ,2018-06-12 22:07:33
可能性（）,2018-06-12 22:07:33
サッカーはたいして人気ない,2018-06-12 22:07:36
似合わないな,2018-06-12 22:07:36
可能性ｗｗｗｗ,2018-06-12 22:07:37
エースは不在、それが今回の特徴だからね,2018-06-12 22:07:37
ネイマール「だっさ」,2018-06-12 22:07:37
笑い過ぎw,2018-06-12 22:07:37
チチをもげ！,2018-06-12 22:07:38
(ヾﾉ･∀･`)ﾑﾘﾑﾘ,2018-06-12 22:07:38
トライって・・・サッカーしろや,2018-06-12 22:07:38
迷走してるだけ,2018-06-12 22:07:38
金髪太鼓インテル,2018-06-12 22:07:40
可能性・・・あるの？,2018-06-12 22:07:41
ささきのりおジャパン,2018-06-12 22:07:41
え,2018-06-12 22:07:41
青く染めろよ,2018-06-12 22:07:42
もう固定してるだろｗｗｗｗｗｗｗｗｗ,2018-06-12 22:07:42
バックパス禁止な,2018-06-12 22:07:42
サイヤ人座ってる,2018-06-12 22:07:42
は＿,2018-06-12 22:07:43
穏やかな心と激しい怒りによって目覚めた,2018-06-12 22:07:43
ベンチにキャンチョメ居た,2018-06-12 22:07:46
らっきー,2018-06-12 22:07:46
３馬鹿トリオ復活,2018-06-12 22:07:47
サイヤ人戻ればいいのに,2018-06-12 22:07:47
染めたので罰として外された,2018-06-12 22:07:47
パラグアイはW杯出ないから空気読んで負けてくれるだろ,2018-06-12 22:07:47
,2018-06-12 22:07:47
ガリガリ君,2018-06-12 22:07:47
ひでｗｗ,2018-06-12 22:07:47
サカつく,2018-06-12 22:07:48
完全にキャンチョメに寄せてきてるなｗ,2018-06-12 22:07:50
乾怪我すんなよ,2018-06-12 22:07:50
無能っつーか敗戦処理だし可哀そうではある,2018-06-12 22:07:51
岡崎も金髪にしよう,2018-06-12 22:07:51
前線はこっちのほうがええな,2018-06-12 22:07:51
KIRIN,2018-06-12 22:07:51
ガリガリ君,2018-06-12 22:07:52
遊んですごした成果を,2018-06-12 22:07:52
ガッシュw,2018-06-12 22:07:52
132人抜き達成！,2018-06-12 22:07:53
戸田は赤に,2018-06-12 22:07:57
いい意識,2018-06-12 22:07:57
おおさこいないとかおれ得,2018-06-12 22:07:58
裏へ,2018-06-12 22:07:58
思い切りいいな,2018-06-12 22:07:58
まあおｋ,2018-06-12 22:07:58
いいね,2018-06-12 22:07:58
ええやんけ,2018-06-12 22:07:58
おしいいい,2018-06-12 22:07:58
ええやん,2018-06-12 22:07:58
いいねらい,2018-06-12 22:08:02
ムトオ,2018-06-12 22:08:02
柴崎やべえなｗ,2018-06-12 22:08:02
縦パス,2018-06-12 22:08:02
いいぞ柴崎,2018-06-12 22:08:02
スタメン決められないんだろ,2018-06-12 22:08:03
キャンチョメは能力が強すぎる,2018-06-12 22:08:03
おしい,2018-06-12 22:08:03
柴崎もう当確だろ,2018-06-12 22:08:03
まあ結果が全てだよ本番は,2018-06-12 22:08:03
無糖,2018-06-12 22:08:06
このメンツでいい,2018-06-12 22:08:07
広告集めたなあ,2018-06-12 22:08:07
しばいいね,2018-06-12 22:08:07
ハリルのサッカー,2018-06-12 22:08:07
おそい,2018-06-12 22:08:07
結局ハリルじゃん,2018-06-12 22:08:07
鹿島でいいわ,2018-06-12 22:08:08
おお,2018-06-12 22:08:08
学いいね,2018-06-12 22:08:08
ええぞ,2018-06-12 22:08:12
お,2018-06-12 22:08:12
のびのびやってるな,2018-06-12 22:08:13
おお,2018-06-12 22:08:13
まあ思い出枠だし気楽にやれや,2018-06-12 22:08:13
ガリガリ君出世したな,2018-06-12 22:08:13
ハリル時代思い出す,2018-06-12 22:08:13
やっぱり本高,2018-06-12 22:08:13
イケメンＪＡＰＡＮ,2018-06-12 22:08:13
お,2018-06-12 22:08:13
おっ,2018-06-12 22:08:18
でた,2018-06-12 22:08:18
ぴー,2018-06-12 22:08:18
いいじゃん,2018-06-12 22:08:18
いいぞ,2018-06-12 22:08:18
動きええやん,2018-06-12 22:08:18
いいですよ,2018-06-12 22:08:18
ええやん,2018-06-12 22:08:18
おお,2018-06-12 22:08:18
いいね,2018-06-12 22:08:19
それでこそ岡崎,2018-06-12 22:08:23
コケるのが仕事,2018-06-12 22:08:23
やっぱ攻撃は柴崎頼みだな,2018-06-12 22:08:23
１軍じゃん,2018-06-12 22:08:23
ホンダやんけ。。。」,2018-06-12 22:08:23
もろた,2018-06-12 22:08:23
このメンバーで良くね？？？,2018-06-12 22:08:24
これでいいんだよこれでぇ,2018-06-12 22:08:24
キープしろよ,2018-06-12 22:08:24
フサフサ,2018-06-12 22:08:24
コケ崎,2018-06-12 22:08:28
デユエルできそうなの？？,2018-06-12 22:08:28
ふえてるーーーーー,2018-06-12 22:08:28
負けたら引退,2018-06-12 22:08:28
柴崎いいで,2018-06-12 22:08:28
柴崎は必要だわ,2018-06-12 22:08:28
香川でてないの？,2018-06-12 22:08:28
本田いらねええ,2018-06-12 22:08:28
日本つええええええええええ,2018-06-12 22:08:28
みんなやる気か,2018-06-12 22:08:29
変わったな,2018-06-12 22:08:32
岡崎いらなかったわ,2018-06-12 22:08:32
ハリルに近い,2018-06-12 22:08:32
なにダラダラやってるの,2018-06-12 22:08:32
スイス相手にやれ,2018-06-12 22:08:32
強化中,2018-06-12 22:08:33
誰蹴るん？,2018-06-12 22:08:33
このスタメンええやん,2018-06-12 22:08:34
おｃ,2018-06-12 22:08:34
次の金髪は誰だ,2018-06-12 22:08:34
２軍の方が強いから,2018-06-12 22:08:37
今のところ縦への意志がある,2018-06-12 22:08:37
開始3分でいい悪いなんてわからんよ,2018-06-12 22:08:37
見えてるわ,2018-06-12 22:08:37
ハリルのサッカーに戻した,2018-06-12 22:08:38
まだ０－０か健闘してるじゃん,2018-06-12 22:08:38
パラグアイつよいの？,2018-06-12 22:08:38
柴崎なんだよなあ,2018-06-12 22:08:38
本田失格,2018-06-12 22:08:39
岡崎久々だな,2018-06-12 22:08:39
走らせていけ,2018-06-12 22:08:43
槙野と吉田いらなかったわ,2018-06-12 22:08:43
きた,2018-06-12 22:08:43
こっちのがまだ見ててたのしいな,2018-06-12 22:08:43
点取れそう,2018-06-12 22:08:43
こんな挑戦する縦パスなかったもんな,2018-06-12 22:08:43
本田がガン,2018-06-12 22:08:43
本田いらん,2018-06-12 22:08:44
きたな,2018-06-12 22:08:44
早いね攻撃,2018-06-12 22:08:44
本田いらない,2018-06-12 22:08:47
ザキオカ,2018-06-12 22:08:47
パラグアイは常に20位以内だし,2018-06-12 22:08:48
おおお,2018-06-12 22:08:48
ああ,2018-06-12 22:08:48
足元よりスペース走る奴のがいい,2018-06-12 22:08:48
本田が足かせ,2018-06-12 22:08:48
柴咲いいよなぁ,2018-06-12 22:08:49
つかわれてないやーつ,2018-06-12 22:08:49
中村「・・・」,2018-06-12 22:08:49
柴崎でいいな,2018-06-12 22:08:53
松木うるさいよ,2018-06-12 22:08:53
シュートｗ,2018-06-12 22:08:54
おしい,2018-06-12 22:08:54
嫁から帰るラインきたわ,2018-06-12 22:08:54
へった,2018-06-12 22:08:54
ええやん,2018-06-12 22:08:54
おおいいやん,2018-06-12 22:08:54
いいボール,2018-06-12 22:08:54
柴崎だ,2018-06-12 22:08:54
きわどい,2018-06-12 22:08:58
背が足らんのや！,2018-06-12 22:08:58
(´・J・`)これ大阪？,2018-06-12 22:08:58
いい,2018-06-12 22:08:58
なんか期待感が全然違う,2018-06-12 22:08:59
柴崎いいぞ,2018-06-12 22:08:59
居酒屋かよ,2018-06-12 22:08:59
本田よりいい,2018-06-12 22:08:59
ガクでええやん,2018-06-12 22:08:59
ふじもんｗｗｗ,2018-06-12 22:08:59
鹿島の3人はクラブW杯決勝を経験してるんだよな,2018-06-12 22:09:03
柴崎のセットプレーいいな,2018-06-12 22:09:03
鹿島勢,2018-06-12 22:09:03
うまし,2018-06-12 22:09:03
正直セットプレーに可能性は感じない,2018-06-12 22:09:03
おお,2018-06-12 22:09:03
お,2018-06-12 22:09:03
お,2018-06-12 22:09:04
お,2018-06-12 22:09:04
本田入れろ,2018-06-12 22:09:04
松木不足,2018-06-12 22:09:08
しょっぼ,2018-06-12 22:09:08
なんか普通によさそう,2018-06-12 22:09:08
クソクロス,2018-06-12 22:09:08
うめぇ,2018-06-12 22:09:08
nandekonna,2018-06-12 22:09:09
はい,2018-06-12 22:09:09
kitaikannhaaru,2018-06-12 22:09:09
柴崎スタメン決定,2018-06-12 22:09:09
中島どこ？,2018-06-12 22:09:09
いいね,2018-06-12 22:09:13
3週間,2018-06-12 22:09:13
相手ざっこ,2018-06-12 22:09:13
いつものゴートク,2018-06-12 22:09:13
期待できる,2018-06-12 22:09:13
どこにクロス,2018-06-12 22:09:14
ええやん,2018-06-12 22:09:14
ラシン,2018-06-12 22:09:14
攻めきれないでいる,2018-06-12 22:09:14
柴崎いい,2018-06-12 22:09:14
いい入りだ,2018-06-12 22:09:17
客いねー,2018-06-12 22:09:18
強いじゃん,2018-06-12 22:09:18
長谷部外れる可能性出てきたな,2018-06-12 22:09:18
松木声出せよ,2018-06-12 22:09:18
カビラさんカビラさん,2018-06-12 22:09:19
お,2018-06-12 22:09:19
いいよいいよ,2018-06-12 22:09:19
解説北澤かよ,2018-06-12 22:09:19
パラグアイ汚損でいるの？,2018-06-12 22:09:19
おｃ,2018-06-12 22:09:23
だめだなｗ,2018-06-12 22:09:23
オーストリア,2018-06-12 22:09:23
ああ,2018-06-12 22:09:23
(；´･ω･)…,2018-06-12 22:09:24
本田ベンチで連携出てきてるやん,2018-06-12 22:09:24
え？,2018-06-12 22:09:24
中島は選ばれてない,2018-06-12 22:09:24
ここまではマシ,2018-06-12 22:09:24
お互い怪我しないようにだわな,2018-06-12 22:09:24
いいぞｐ,2018-06-12 22:09:29
いいね,2018-06-12 22:09:29
いいやん,2018-06-12 22:09:29
いいよお,2018-06-12 22:09:29
とった,2018-06-12 22:09:29
わんわｎ,2018-06-12 22:09:29
ないす,2018-06-12 22:09:29
いいよー,2018-06-12 22:09:29
パラグアイの女の子って可愛いですか？？？,2018-06-12 22:09:29
パラグアイは出場しないから若手メンバー？,2018-06-12 22:09:30
いい,2018-06-12 22:09:33
いいね,2018-06-12 22:09:33
全然よくなってるやん！,2018-06-12 22:09:33
勝てそうじゃん！！！１１,2018-06-12 22:09:34
ワンツー乞食,2018-06-12 22:09:34
いいね,2018-06-12 22:09:34
香川ええやん,2018-06-12 22:09:34
,2018-06-12 22:09:34
そうだ走れ,2018-06-12 22:09:34
都並ｗｗ,2018-06-12 22:09:35
これがレギュラーでいいよ,2018-06-12 22:09:38
本田ならもうバテてるｗ,2018-06-12 22:09:39
犬,2018-06-12 22:09:39
老人いらんかった,2018-06-12 22:09:39
さげんな,2018-06-12 22:09:39
普通じゃねーか,2018-06-12 22:09:39
パラグアイって本気メンバーなん？,2018-06-12 22:09:39
岡崎は応援するで,2018-06-12 22:09:40
ｋｔｚｗ３いいぞ～～,2018-06-12 22:09:40
岡崎うごけるやん,2018-06-12 22:09:40
がむしゃらにいけ,2018-06-12 22:09:43
パラグアイってW杯出ないよね,2018-06-12 22:09:43
パラグアイやる気なしｗｗｗ,2018-06-12 22:09:43
これみんな持つの？,2018-06-12 22:09:43
岡崎は必要,2018-06-12 22:09:44
攻守ちゃんとしてるこういの見たかった,2018-06-12 22:09:44
岡崎は９０分走れるかどうか,2018-06-12 22:09:44
始まったばっかだぞｗｗ,2018-06-12 22:09:44
サッカー好き兄貴には申し訳ないが、負けてもらわないと限界団地見れないから負けてくれ,2018-06-12 22:09:44
視聴継続,2018-06-12 22:09:44
パラグアイやる気ないやん,2018-06-12 22:09:49
柴崎うま,2018-06-12 22:09:49
お,2018-06-12 22:09:49
これが１軍,2018-06-12 22:09:49
いいじゃん,2018-06-12 22:09:49
いいぞ,2018-06-12 22:09:49
あれ,2018-06-12 22:09:50
空きすぎ,2018-06-12 22:09:50
いいねー,2018-06-12 22:09:50
ハゲは守備がいい,2018-06-12 22:09:50
本田追放でいいな,2018-06-12 22:09:52
岡崎は運動量が持つかどうかだよ,2018-06-12 22:09:52
本田いないと回る回る,2018-06-12 22:09:53
おや,2018-06-12 22:09:53
いけえええ,2018-06-12 22:09:53
つながる,2018-06-12 22:09:53
いけよ,2018-06-12 22:09:53
いぬい！,2018-06-12 22:09:53
あ,2018-06-12 22:09:54
うてよ,2018-06-12 22:09:55
何だ今の,2018-06-12 22:09:59
はいはいー,2018-06-12 22:09:59
？,2018-06-12 22:10:00
狙いはいけど,2018-06-12 22:10:00
香川ｗ,2018-06-12 22:10:00
うけてない,2018-06-12 22:10:00
かがー,2018-06-12 22:10:00
ええ,2018-06-12 22:10:00
はんど,2018-06-12 22:10:00
相手しょぼくね,2018-06-12 22:10:00
いいな,2018-06-12 22:10:05
あらら,2018-06-12 22:10:05
讃岐,2018-06-12 22:10:05
ああ,2018-06-12 22:10:05
うわー,2018-06-12 22:10:05
あああああああ,2018-06-12 22:10:05
あー,2018-06-12 22:10:05
あ,2018-06-12 22:10:05
うどんこら,2018-06-12 22:10:05
ｗｗｗ,2018-06-12 22:10:05
こわ,2018-06-12 22:10:09
そういうの欲しい,2018-06-12 22:10:09
大島いらんなｗｗ,2018-06-12 22:10:09
乾は間違いないな,2018-06-12 22:10:09
オフ？,2018-06-12 22:10:09
あぶねえ,2018-06-12 22:10:10
うめええ,2018-06-12 22:10:10
あぶ,2018-06-12 22:10:10
香川のせいで危なかった,2018-06-12 22:10:10
本田が足引っ張ってたからな,2018-06-12 22:10:10
アカヒ,2018-06-12 22:10:14
芝よ,2018-06-12 22:10:14
サイド出しても当てるやついないからな,2018-06-12 22:10:14
ああいうの日本もやろうぜ,2018-06-12 22:10:14
助かった,2018-06-12 22:10:14
クロス制度ひどい,2018-06-12 22:10:14
香川・・・,2018-06-12 22:10:14
最後の連携はまだまだだなぁ,2018-06-12 22:10:15
うどんは横パスのみ,2018-06-12 22:10:15
パラグアイ32位な,2018-06-12 22:10:15
まえまえ,2018-06-12 22:10:20
