"日本vsポーランド 前半キックオフ！","23:00:32"
"決勝トーナメント進出に向け、運命のキックオフ！！https://t.co/kZRSGmfN5X","23:00:33"
"ここ最低でも引き分けないと、決勝トーナメント行っても勝てないぞ！。キックオフ！ ","23:00:33"
"さて、キックオフ。がんばれ…。  ","23:00:33"
"日本vsポーランド 運命のキックオフ！ ","23:00:33"
"ポーランドのボールで、前半キックオフ。 ","23:00:33"
"頑張れー！やったれー！キックオフ！","23:00:33"
"さあ、勝ちましょう！🇯🇵","23:00:33"
"キックオフ！！ ","23:00:33"
"さぁ頼むぞ！","23:00:33"
"運命のKICK OFF！頑張れ日本！ ","23:00:33"
"キックオフ","23:00:33"
"運命の一戦。前半キックオフ！！！","23:00:33"
"日本 vs. ポーランド(グループH) 試合情報 - ロシアワールドカップ特集 - スポーツナビ https://t.co/u1DUgNgGNd キックオフ～～⚽ ","23:00:33"
"キックオフ！ ","23:00:33"
"キックオフ！！！ ","23:00:33"
"【キックオフ！】Go！ ","23:00:33"
"🇯🇵日本vs🇵🇱ポーランドさあキックオフ⚽⚽⚽勝てよ！！！","23:00:33"
"🇯🇵日本vsポーランド🇵🇱  はじまた！ ","23:00:33"
"日本いけぇぇぇーーー！！！ ","23:00:33"
"ザキオカトップ下はたまにやるマスターリーグで結構ボール取れるのよ","23:00:33"
"はじまた ","23:00:33"
"ハジマタ ","23:00:33"
"キックオフ！ ","23:00:33"
"さあ勝とう！頑張れ日本！","23:00:33"
"前半キックオフ ","23:00:33"
"キックオフ！","23:00:33"
"キックオフ！ ","23:00:33"
"たーのーむーぜーーーー！ ","23:00:33"
"さ、キックオフ♪( ￣▽￣)頑張れ！日本！！","23:00:33"
"さぁ！キックオフ！！頑張れ！頑張れ！！","23:00:33"
"（-人-）…","23:00:33"
"頑張れ〜ニッポン🇯🇵","23:00:33"
"原口と乾を一気に休ませてきたニシノ監督。そして高徳と宏樹の同じサイドでの同時起用。岡崎と武藤の2トップ。先制して早い段階で試合を決めてしまおうという意図が見える。そしてキャプテンは川島。これがニシノ監督の答え。信頼を持って選手を送… https://t.co/ZtMGO4jame","23:00:34"
"日本代表がんばれ！！","23:00:34"
"さてさて、応援しますよー٩(｡•ω•｡*)و⚽🇯🇵キックオーフ！！ ","23:00:34"
"キックオフ","23:00:34"
"キックオフ！！勝って決勝Tへ行こう！！","23:00:34"
"キックオフ！！！！！！！！！！！！！ ","23:00:34"
"試合はじまた ","23:00:34"
"キックオフ！！！🇯🇵日本×ポーランド🇵🇱","23:00:34"
"正座待機中～本日は諸事情あって音声ナシ～ ","23:00:34"
"キックオフー三⚽️","23:00:34"
"キックオフ！ がんばれ日本！ ","23:00:34"
"🇯🇵vs🇵🇱はじまった！","23:00:34"
"キックオフ ","23:00:34"
"キックオフ🎌🙌🏼🎌","23:00:34"
"はじまった！！行けっ！","23:00:34"
"さぁ‼️‼️夢の決勝トーナメントへ❗️キックオフ⚽️","23:00:35"
"キックオフ！！ガンバレ、ニッポン🔥🔥決勝トーナメント連れてって😍🇯🇵日本 vs ポーランド🇵🇱","23:00:35"
"🇷🇺","23:00:35"
"ドイツの分も頑張って闘おう！決勝トーナメント行こうぜ！","23:00:35"
"行け！ ","23:00:35"
"さあ、勝負だ！ ","23:00:35"
"＼ 勝つぞっ！ ／","23:00:35"
"前半キックオフ！ファイト！","23:00:35"
"運命のキックオフ⚽️ ","23:00:35"
"日本 vs ポーランド 始まったー!!日本頑張れえええええええ!!","23:00:35"
"はじまたあっ…！ 頑張れーっ!! ＼ニッポン！／ ","23:00:35"
"さあキックオフ日本代表がんばれ","23:00:35"
"キックオフ ","23:00:35"
"日本🇯🇵vsポーランド🇵🇱キックオフ！！ ","23:00:35"
"試合ハジマタ ","23:00:35"
"入りをどうするのか(´・ω・｀)","23:00:35"
"さぁ、試合開始！ ","23:00:36"
"日本vsポーランド キックオフ！ ","23:00:36"
"見せてもらおうか","23:00:36"
"キックオフ！","23:00:36"
"キックオフ！！ ","23:00:36"
"キックオフ ","23:00:36"
"キックオフ…!?(^^/","23:00:36"
"2018FIFAワールドカップ・グループH日本-ポーランド戦、キックオフ!さあ、自力で決勝トーナメント進出を決めよう! ","23:00:36"
"キックオフ！！","23:00:36"
"キックオフ ","23:00:36"
"キックオフ ","23:00:36"
"Empezó el partido. ","23:00:36"
"日本vsポーランド、セネガルvsコロンビア　はじまった ","23:00:37"
"さぁ～キックオフ⚽️","23:00:37"
"運命の決戦　日本vsポーランド　キックオフ ","23:00:37"
"歴史を作ろう ","23:00:37"
"日本時間2300。キックオフ。 ","23:00:37"
"第3戦キックオフ！！","23:00:37"
"きっこふ！ ","23:00:38"
"日本がんばれー‼️勝って決勝トーナメント進出‼️🇯🇵🇵🇱⚽️","23:00:38"
"はじまたー ","23:00:38"
"がんばれー！！","23:00:38"
"豪徳、右！","23:00:38"
"きました ","23:00:38"
"ﾊｼﾞﾏﾀ ","23:00:38"
"また！！頑張れ！！！ ","23:00:39"
"キックオフ！ ","23:00:39"
"とにもかくにも、まずは三試合目をこんなにわくわくした気持ちで迎えられることに感謝。当初の予想だとここで勝ち点1あれば御の字とかだったもんな。2時間楽しませて頂きます。 ","23:00:39"
"【Ｈ組：日本－ポーランド】ポーランドボールでキックオフ","23:00:39"
"キックオフ！ ","23:00:39"
"スタメンから自分が好きなチームの選手の名前が消えた瞬間にスイッチがオフになって、替わりに同じポジションに入った選手を叩くなら応援するなよ","23:00:39"
"さぁ、サッカー観ようぜヽ(=´▽`=)ﾉ","23:00:39"
"やまぐちさかいごーとくが守備目で4-2-1-3な感じなのかな ","23:00:39"
"ホンマに運命の一戦!フジテレビにとっても今後の社運が懸かった運命の一戦… ","23:00:40"
"🏆グループH第３戦キックオフ⚽日本❗頑張れ❗","23:00:40"
"キックオフ ","23:00:40"
"ガンバレ！日本🇯🇵","23:00:40"
"いけええええええええええええええ","23:00:41"
"キックオフ！ ","23:00:41"
"【ニコ生視聴中】【サッカー ロシアW杯 日本×ポーランド】地上波では絶対流せない実況  ～ダバディ、元海外プロ選手、戦術マニアら 大放談～ https://t.co/3P8RR0mgXK ","23:00:41"
"レバンドフスキが爆発しそうな… ","23:00:42"
"さて、見ますかね ","23:00:42"
"乾・香川いないのは、高さ対策？酒井高徳、武藤は分かる。宇佐美は分からん ","23:00:42"
"キックオフ","23:00:43"
"川島キャプテンだ。西野監督の人心掌握に期待！ ","23:00:43"
"【速報中】ロシアW杯グループH最終節《前半開始》🇯🇵日本 vs ポーランド🇵🇱⚽️スコア→https://t.co/esN63B5VNp","23:00:43"
"◎FIFAワールドカップ2018 inロシア＜グループH ③＞※ヴォルゴグラードアリーナ試合開始日本 － ポーランド","23:00:43"
"虫問題は大丈夫なのかしら？  ","23:00:43"
"キックオフ！","23:00:43"
"キックオフ ","23:00:44"
"いけ━━━━━━━━━！ ","23:00:44"
"キックオフ！","23:00:44"
"キックオフ!!","23:00:44"
"始まった!! ","23:00:45"
"キックオフ！ ","23:00:45"
"日本頑張れ！！🇯🇵 ","23:00:45"
"頼むぜ日本！","23:00:45"
"がんばれニッポン！ ","23:00:45"
"笑い飯哲夫「このスタジアムハエがたかっとるからね～～」 ","23:00:46"
"さあ、行くぞ!　","23:00:46"
"＼ニッポン！／ ","23:00:46"
"カウントダウンでキックオフって斬新だねえ　 ","23:00:47"
"日本代表 対 ポーランド戦スタート","23:00:47"
"ポーランドはもう失うものはないはずで怖い。ノープレッシャーに近いはずで警戒せねば。","23:00:47"
"絶対勝て日本代表！","23:00:47"
"ハジマタ！","23:00:48"
"はじまた！ ","23:00:48"
"前半ｷｯｺーﾌ！！！　","23:00:48"
"はじまた ","23:00:49"
"川島選手を前日記者会見に同席させて、当日はキャプテンマークをまかせる。西野監督っぽい采配。","23:00:49"
"運命の日本vsポーランド、キックオフ！！！！！勝ったらんかい！！！ ","23:00:50"
"頑張れニッポン！！ ","23:00:50"
"日本が勝つ！！　キックオフ！！","23:00:51"
"前半開始  ","23:00:51"
"前半キックオフ！ ","23:00:52"
"まああの原口なら高徳置いても大して変わらんからな 元から右サイドはクロス放り込み担当だった ","23:00:52"
"帰宅なんとか間に合った","23:00:53"
"きっこふ( ﾟωﾟ )　","23:00:53"
"勝って進もう！","23:00:53"
"キックオフ ","23:00:54"
"【Ｈ組：日本－ポーランド】ポーランドボールでキックオフ","23:00:54"
"試合開始！プレイボール！","23:00:54"
"始まったな。風呂入ってくる ","23:00:54"
"【キックオフ！","23:00:54"
"スタメン全然ちゃうやん…ビビるわ…頑張れ！！！","23:00:55"
"勝って１位通過で、右の山をスペインと当たるまでぶち進め！！ ","23:00:56"
"前半0-0で後半残り20分ぐらいから乾、香川、原口をinで ","23:00:56"
"うーーん、6人の交代が吉と出るか凶とでるか…  ","23:00:56"
"タグ ","23:00:57"
"頑張れ🇯🇵 ","23:00:57"
"キックオフ ","23:00:57"
"🇯🇵日本0-0ポーランド🇵🇱⚽ポーランドのキックオフで試合開始！⚽https://t.co/nDXIc7ymPL","23:00:57"
"【","23:00:58"
"期待すると負けた時辛いから、無心でみようw ","23:00:59"
"試合 かぁーいし！ ","23:00:59"
"ポーランド戦キックオフ！⚽️","23:00:59"
"さぁ始まった！","23:00:59"
"頑張れー！ ","23:00:59"
"2018サッカーワールドカップ ロシア大会 グループH 第3戦 日本 対 ポーランド キックオフです、日本は他会場の結果に関わらず引き分け以上で決勝トーナメント進出となります ","23:01:00"
"日本は４－４－２だね。武藤と岡崎の２トップ。","23:01:00"
"日本頑張れ！！ ","23:01:00"
"さてさて、眠い目こすりながら観戦じゃ","23:01:00"
"さあ、行くZE!!","23:01:01"
"レッドカード！！！ ","23:01:02"
"さー、キックオフ！","23:01:02"
"ポーランド戦はじまた ","23:01:02"
"キックオフなのね！ ","23:01:03"
"決勝トーナメントへキックオフ! ","23:01:03"
"【テキスト速報】日本 23:00 ポーランドhttps://t.co/kQEPxx1lix ","23:01:03"
"SAMURAI BLUE西野監督、ポーランド戦へチーム力に自信 ","23:01:03"
"日本×ポーランド、キックオフしたでよ～ ","23:01:04"
"はぁー！緊張する！頑張れニッポン🇯🇵 ","23:01:04"
"日本対ポーランドの時間だあああああああああああ ","23:01:04"
"何だかんだレヴァンドフスキ出して勝ちに来てるポーランドと決勝Tに向けて強豪国さながらの舐めプメンツの日本  ","23:01:05"
"キックオフ！！","23:01:05"
"日本vsポーランド戦、キックオフ！！がんばれー⚽️🌈","23:01:05"
"ギリギリ帰ってこれたぬきゅん( ( Ꙭ) ) ","23:01:06"
"GL突破するけど？","23:01:06"
"川島がキャプテンなのか ","23:01:07"
"こういう番組を企画するのがニコニコらしいｗ【ニコ生視聴中】【サッカー ロシアW杯 日本×ポーランド】試合直後の渋谷スクランブル交差点から生中継 https://t.co/DEiRTybiTg ","23:01:07"
"がんばれ！日本！   ＃daihyo    ＃worldcup","23:01:07"
"先制点取れば楽になるぞ！頼む武藤、宇佐美、岡崎！","23:01:08"
"この試合で西野が無能なのか有能なのか解るw","23:01:08"
"レスタースタイル？ ","23:01:08"
"前半キックオフ！！ガンバレ日本！！","23:01:08"
"日本は引き分け以上で決勝…でもここで勝っておきたい。精神的余裕が全然違う…","23:01:08"
"おーーー ","23:01:08"
"さあ、行こうよ！！自分らの力で次のステージへ勝ち上がれ！！！ ","23:01:08"
"ええで ","23:01:09"
"いきなり決定機 ","23:01:10"
"やっぱり心配なのは、川島…ゴートクや宇佐美もどーだ？あ、マキノも穴になりやすい…ドキドキやな…","23:01:10"
"さて、代表戦見よけぇ","23:01:10"
"！？ ","23:01:10"
"今回は２トップ ","23:01:11"
"あと一歩～～ ","23:01:12"
"たのむぞー ","23:01:12"
"惜しい ","23:01:13"
"いくぞー！ ","23:01:14"
"セブンの抹茶ティラミス氷めっちゃ美味っ！勝てるぞ青きイレブン！！","23:01:14"
"旦那の張り切り具合が凄くて2画面で観てる。笑 ","23:01:14"
"【","23:01:14"
"KICK OFF","23:01:15"
"日本VSポーランドキックオフ！！！ ","23:01:15"
"キックオフ！！頑張れ日本❗️","23:01:15"
"日本が負けた場合、セネガルが勝つか、逆にコロンビアがこっちと同じ点差以上で勝てば2位突破だ。 ","23:01:16"
"キックオフ。ドキドキやなあ。西野監督采配効くかな。 ","23:01:17"
"たのむぞー！！🙏 ","23:01:17"
"武藤おc","23:01:17"
"始まった瞬間からドキドキして見てられない ","23:01:17"
"今日はリラックスして観れるわ ","23:01:18"
"ほんとにスタメンガラッと変えて来たねこの2戦では出番が無かったフレッシュなメンバー達にも、今日、新たなるヒーローとなって頂きたい！！23人全員で戦うと言った西野監督、ほんとアツい。。( ･ ･̥ )","23:01:18"
"ポーランド戦、松木安太郎は「……黙ってみましょう」の心境か","23:01:18"
"槙野頼むぞ...やらかすなよ！","23:01:18"
"武藤そこだよ ","23:01:19"
"頑張れ！日本！ ","23:01:19"
"ひとまず4-2-2-2でスタートした。　","23:01:19"
"よっちいいぞいいぞ、前からいけ！ ","23:01:19"
"武藤って、二階堂ふみに似てる？ ","23:01:20"
"武藤選手早速ゴール前へ。しかしキャッチ。","23:01:20"
"442 ","23:01:21"
"怖ぇなぁ、立ち上がり重要 ","23:01:22"
"いきなり抜け出したな","23:01:22"
"とりあえず ピッチは全て日陰になったね ","23:01:22"
"スタメン替えてきたねぇ！","23:01:22"
"Kick off!","23:01:22"
"いまなにがあった？？ ","23:01:23"
"日本いきなりチャンス！","23:01:23"
"日本VSポーランド始まりました！","23:01:23"
"【”日本のサッカー”で勝つ！】 https://t.co/fkETRdT4ka","23:01:23"
"いざ！GO！NIPPON！！🎌","23:01:23"
"始まったー！","23:01:23"
"始まったか ","23:01:24"
"0 - 日本代表がワールドカップで、グループステージ初戦から2試合で無敗を保ったのは2002年大会以来のこと。決戦。","23:01:24"
"ボールはトモダチ！頑張れ日本！！⚽️😆👍 ","23:01:25"
"岳さんがんばれ😀","23:01:25"
"ピッチはほぼ日陰になったね","23:01:25"
"キックオフ！！","23:01:26"
"よっちガンバレ〜😃","23:01:26"
"守ってカウンター行きたい。 ","23:01:27"
"キックオフ！！","23:01:28"
"【🇯🇵VS🇵🇱🇸🇳VS🇨🇴前半開始👏】    🌏ワールドカップ グループH🇯🇵VS🇵🇱🇸🇳VS🇨🇴キックオフ‼️試合開始前順位🏆1位🇯🇵日本（4）+12位🇸🇳セネガル（4）+13位🇨🇴コロンビア（3）24位… https://t.co/KUG4UqNK52","23:01:28"
"選手とフォーメーション変えたのは良いことなのかな？ ","23:01:28"
"（ ◜◡◝ ）ｵｰｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗﾊﾞﾓﾆｨｯﾎﾟｰｗｗｗｗｗｗｗｗｗｗｗｗﾆｨｯﾎﾟｰｗｗｗｗｗｗｗｗｗｗｗｗﾆｨｯﾎﾟｰｗｗｗｗｗｗｗｗｗｗｗｗﾆｨｯﾎﾟｗｗｗｗｗｗｵｲｗｗｗｗｗｵｲｗｗｗｗｗｗｵｲｵｲｵｲｵｲｗｗｗｗｗｗｗ ｗｗ ","23:01:28"
"ポーランドは何かやって来るだろうから１点は覚悟しておかないと。 ","23:01:29"
"武藤のこういうチャンスをもっと見たい ","23:01:30"
"頼むぜ！ ","23:01:30"
"１次リーグ今日は最後の試合。と言ったら、コドモは「次はグループGに行くの？」。決勝トーナメントの話は明日の朝してあげるね。って話した。絶対に出場してほしい。","23:01:30"
"今までで一番緊張している。","23:01:31"
"Kick Off now~!! がんばって！！！ ","23:01:31"
"【ねとらじ放送中】2018FIFA W杯 日本×ポーランド 実況アナゴッポラジオ頼んだぞ、川島！！！！放送URL　https://t.co/C1k4bToxuS スレ　https://t.co/MrqHTDhUXV… https://t.co/7JNE4tlExT","23:01:32"
"がんばれ日本！！","23:01:32"
"今日は頼んまっせ！ ","23:01:32"
"始まった！！","23:01:32"
"今日は日本のサポーターの声がよく聞こえるなあw ","23:01:33"
"取り立てて日本を応援してるわけではないのですが、よっちには頑張って欲しい。 ","23:01:33"
"もうキックオフしてた ","23:01:34"
"どこかで引き分け狙いに切り替える局面もあるね。上手くやろう！","23:01:34"
"むとー！ ","23:01:34"
"中継がフジテレビだけなのがアレw ","23:01:34"
"キックオフ！ ","23:01:35"
"武藤そういうの貪欲にいけ ","23:01:35"
"大胆なターンオーバーですね‼️システムもおそらくツートップかな❓🤔 西野采配ズバリを期待します😊 いよいよキックオフ‼️頑張れニッポン‼️😆 ","23:01:35"
"(・ω・ノノ""ニッポン☆(・ω・ノノ""チャチャチャ☆(`・ω・ノノ""ニッポン☆","23:01:35"
"川島頼むで。マジで。 ","23:01:36"
"武藤ーー！","23:01:36"
"宇佐美はDFに走るのか ","23:01:37"
"いきなりチャンス来たっ！と思ったら相手CKのピンチ(^_^;)　","23:01:37"
"がんばれ日本⚽","23:01:37"
"武藤がメッシだったら今の所入ってたパターン ","23:01:37"
"危ないキックオフに間に合った ","23:01:37"
"キックオフ⚽ ","23:01:37"
"槙野よ　絶対エリア内でPK取られるんぢゃねーぞ宇佐美よ　絶対PK狙いで倒れるんぢゃねーぞ審判のレベルが違うんだからな！ ","23:01:38"
"運命のキックオフ・・・頑張れ日本！","23:01:38"
"もうポーランドのFK・・・ ","23:01:39"
"最初のCK注意","23:01:39"
"テレビで日本―ポーランド見ながら、パソコンはセネガル―コロンビアのウェブ配信見てる ","23:01:39"
"おいおい大一番でこのメンバーで勝てるのか ","23:01:39"
"宇佐美が左、ゴートクが右 ","23:01:40"
"【ニコ生視聴中】【サッカー ロシアW杯 日本×ポーランド】地上波では絶対流せない実況  ～ダバディ、元海外プロ選手、戦術マニアら 大放談～ https://t.co/MQ09GHSCSb ","23:01:41"
"まやるなよー ","23:01:41"
"いいね、よっちのストップ&amp;ゴーは、武器にできる。","23:01:41"
"2018FIFAワールドカップロシア","23:01:41"
"ポーランドやる気まんまんじゃねえか… 　","23:01:42"
"自分の中ではよっちに長友のクロスで点を決めてくれたら最高","23:01:43"
"ポーランドまじ打ち合い希望なんか ","23:01:43"
"うお、いきなりコーナーかよ。 ","23:01:43"
"この６人替えのスタメンは，日本がGS後のトーナメントを考えたという証拠。それだけおとなになった日本サッカーの成長を見せよう。 ","23:01:43"
"日本vsポーランドキックオフ！武藤のワントップ？","23:01:43"
"いやぁフジテレビさんはココ数年無かった視聴率が期待出来るねwww ","23:01:43"
"槙野やらかさないでくれ～ ","23:01:44"
"さあ🎵 ","23:01:45"
"この後日本が勝ったらPUBG、日本が負けたら荒野行動、引き分けたら両方やることにする。 ","23:01:46"
"きたよ、ケムケムの「行け！俺たちの日本！！」","23:01:46"
"最初のセットプレー注意してーー！ ","23:01:46"
"コロンビア戦の勢い再び！ ","23:01:46"
"(前半開始) 🇯🇵 0-0 🇵🇱まずは守備の安定から","23:01:46"
"はじまった！頑張れ日本！","23:01:47"
"やはり試合前の国家斉唱にはぐっとくる。頑張れ、日本！","23:01:47"
"日本戦始まった。＃WorldCup＃ワールドカップ2018＃daihyo＃いいねした人全員フォローする 2018 FIFA W杯 オフィシャル … [楽天] https://t.co/pU84PbCJoS ","23:01:47"
"槙野の活躍が見られれば、日本が勝とうが負けようが引き分けようがどうでもいい。あとは航だ。 ","23:01:47"
"ここでまさかの失点はやめて！ ","23:01:48"
"頑張れー！！ ⚽ 🇯🇵 ","23:01:48"
"こんなに絶対負けない！！って思うのはホストちゃんの千秋楽ぶり😆👏🏻✨紫音をどうしても1位にしたくてマイナスなことは考えず言霊を信じて絶対！！って言い切ってたあの時を思い出す❤️❤️❤️日本頑張れっ！！… https://t.co/rIwa3fKNMQ","23:01:49"
"4-4-2？ ","23:01:49"
"コーナーやセットプレーは相手は高さがあるから注意が必要だ。　","23:01:49"
"セットプレーが怖い・・・(´・ω・｀)","23:01:50"
"もしかして、2トップで相手ディフェンスを疲れさせる作戦？ ","23:01:50"
"最初のセットプレー ","23:01:51"
"いきなりステーキコーナーの守備か ","23:01:51"
"開始１分で、もう相当厳しい。 ","23:01:51"
"武藤と岡崎に求められるのはまず守備交代枠使ってもいいからプレスをかけて欲しい","23:01:52"
"日本頑張れ！！⚽️","23:01:52"
"いやー、開始早々のコーナーはイヤだわ・・・","23:01:53"
"勝つよー！ ","23:01:53"
"酒井高徳が右SHの1-4-4-2か。ガチャ回すもSSRは出ず ","23:01:53"
"ファビアンスキーを釣りだしてしまえ！","23:01:53"
"吉田もう下手 ","23:01:54"
"【最後まで戦う レバンドフスキの決意】 https://t.co/RUJqWQ8RTN","23:01:55"
